IDCliente,Estado Civil,Género,Hijos,Hijos en casa,Educación,Ocupación,Casa,Coches,Distancia,Región,Comprador,Edad,Ingresos
24873,S,F,4,5,ESO,Administrativo,0,2,10+ KM,Europa,1,59,110000
24874,C,F,4,1,Formación Profesional,Administrativo,0,3,5-10 KM,Europa,0,61,90000
24875,S,M,4,1,Formación Profesional,Administrativo,1,3,10+ KM,Europa,0,60,90000
24876,S,M,4,5,Formación Profesional,Administrativo,0,4,10+ KM,Europa,0,60,130000
24877,C,F,5,1,Formación Profesional,Administrativo,1,4,10+ KM,Europa,0,61,80000
24878,C,F,4,1,Formación Profesional,Administrativo,1,3,10+ KM,Europa,0,61,90000
24879,C,F,4,1,FP en curso,Obrero,1,4,10+ KM,Europa,0,61,90000
24880,C,F,4,5,Formación Profesional,Administrativo,1,3,10+ KM,Europa,0,62,110000
24881,C,F,4,5,Formación Profesional,Administrativo,1,4,0-1 KM,Europa,0,62,150000
24882,C,F,5,0,FP en curso,Obrero,0,2,5-10 KM,Europa,0,62,90000
24883,S,F,4,5,FP en curso,Profesional,0,1,5-10 KM,Europa,1,57,100000
24884,C,F,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,0,34,60000
24885,S,M,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,0,34,60000
24886,S,F,0,0,Bachiller,Profesional,1,4,10+ KM,Pacífico,0,35,60000
24887,S,M,0,0,Bachiller,Profesional,0,2,5-10 KM,Pacífico,1,29,70000
24888,S,M,0,0,Bachiller,Profesional,0,2,5-10 KM,Pacífico,1,35,70000
24889,C,F,0,0,Bachiller,Profesional,1,2,10+ KM,Pacífico,1,34,70000
24890,S,F,0,0,Bachiller,Profesional,1,2,10+ KM,Pacífico,0,34,70000
24891,S,F,0,0,Bachiller,Profesional,1,2,10+ KM,Pacífico,0,33,70000
24892,S,M,0,0,Bachiller,Profesional,0,3,10+ KM,Pacífico,0,34,70000
24893,S,M,0,0,Bachiller,Profesional,0,4,2-5 KM,Pacífico,0,36,60000
24894,S,M,0,0,Bachiller,Profesional,0,3,10+ KM,Pacífico,0,30,70000
24895,C,M,0,0,Bachiller,Profesional,0,4,10+ KM,Pacífico,0,35,70000
24896,S,F,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,0,34,80000
24897,C,M,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,0,30,80000
24898,S,F,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,0,30,80000
24899,S,M,0,0,Bachiller,Profesional,0,3,10+ KM,Pacífico,0,37,80000
24900,S,F,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,1,36,90000
24901,S,M,0,5,ESO,Administrativo,0,3,10+ KM,Pacífico,1,30,110000
24902,S,F,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,1,31,90000
24903,S,F,0,0,Bachiller,Profesional,0,3,10+ KM,Pacífico,1,36,90000
24904,C,F,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,1,30,90000
24905,C,F,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,1,36,90000
24906,S,F,0,0,Bachiller,Profesional,0,3,10+ KM,Pacífico,0,37,80000
24907,C,F,0,5,Formación Profesional,Administrativo,1,2,10+ KM,Pacífico,1,36,100000
24908,S,M,0,0,Bachiller,Profesional,1,3,10+ KM,Pacífico,1,32,90000
24909,C,M,0,5,Formación Profesional,Administrativo,0,3,10+ KM,Pacífico,1,37,100000
24910,C,M,0,5,Formación Profesional,Administrativo,1,3,10+ KM,Pacífico,1,37,100000
24911,S,M,0,0,Bachiller,Profesional,0,4,10+ KM,Pacífico,0,33,80000
24912,S,F,0,5,Formación Profesional,Administrativo,0,3,10+ KM,Pacífico,1,37,110000
24913,C,F,0,0,Bachiller,Profesional,0,4,10+ KM,Pacífico,1,38,90000
24914,C,F,0,0,Bachiller,Profesional,0,4,10+ KM,Pacífico,1,32,90000
24915,S,M,0,5,Formación Profesional,Administrativo,1,3,10+ KM,Pacífico,1,33,100000
24916,S,F,0,0,Bachiller,Profesional,0,4,10+ KM,Pacífico,1,39,90000
24917,S,M,0,0,Bachiller,Profesional,0,4,10+ KM,Pacífico,1,39,90000
24918,S,M,0,0,Bachiller,Profesional,0,4,10+ KM,Pacífico,1,34,90000
24919,C,M,0,5,FP en curso,Profesional,1,4,10+ KM,Pacífico,1,39,100000
24920,C,F,0,5,Formación Profesional,Administrativo,1,4,10+ KM,Pacífico,1,33,110000
24921,S,M,0,5,FP en curso,Profesional,0,4,10+ KM,Pacífico,1,39,120000
24922,C,F,0,5,FP en curso,Profesional,1,4,10+ KM,Pacífico,1,39,120000
24923,C,F,0,5,FP en curso,Profesional,0,4,10+ KM,Pacífico,1,34,120000
24924,C,M,0,5,Formación Profesional,Administrativo,0,4,10+ KM,Pacífico,1,38,110000
24925,S,M,4,0,Formación Profesional,Profesional,0,2,1-2 KM,Norte América,0,61,30000
24926,S,M,4,0,Formación Profesional,Profesional,0,2,1-2 KM,Norte América,0,55,30000
24927,S,F,4,0,Formación Profesional,Profesional,0,2,1-2 KM,Norte América,0,61,30000
24928,S,M,4,0,Formación Profesional,Profesional,0,2,1-2 KM,Norte América,0,61,30000
24929,S,M,4,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,61,30000
24930,C,F,4,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,62,30000
24931,S,F,4,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,72,40000
24932,C,M,4,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,73,40000
24933,S,F,3,0,Grado Universitario,Administrativo,0,2,1-2 KM,Norte América,0,67,50000
24934,S,F,3,0,Grado Universitario,Administrativo,0,2,1-2 KM,Norte América,0,72,50000
24935,S,M,3,0,Grado Universitario,Administrativo,1,2,10+ KM,Norte América,0,71,60000
24936,C,M,3,0,Grado Universitario,Administrativo,1,2,10+ KM,Norte América,0,66,60000
24937,S,F,3,0,Grado Universitario,Administrativo,1,2,10+ KM,Norte América,0,70,60000
24938,C,F,3,0,Grado Universitario,Administrativo,1,2,10+ KM,Norte América,0,70,60000
24939,S,F,3,0,Grado Universitario,Administrativo,1,2,10+ KM,Norte América,0,70,60000
24940,C,M,3,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,69,60000
24941,C,M,3,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,69,60000
24942,C,M,3,0,Bachiller,Administrativo,0,2,1-2 KM,Norte América,1,69,60000
24943,C,M,3,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,69,60000
24944,C,F,3,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,69,60000
24945,C,M,3,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,63,60000
24946,S,F,3,0,Grado Universitario,Administrativo,1,2,10+ KM,Norte América,0,69,60000
24947,S,M,4,0,Formación Profesional,Profesional,0,2,1-2 KM,Norte América,0,69,40000
24948,C,M,3,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,69,50000
24949,S,M,3,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,68,50000
24950,S,F,4,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,68,50000
24951,C,M,4,0,Bachiller,Administrativo,1,2,10+ KM,Norte América,0,66,60000
24952,S,F,4,0,Bachiller,Administrativo,0,2,1-2 KM,Norte América,0,66,60000
24953,C,M,5,0,FP en curso,Religión,0,2,1-2 KM,Norte América,0,65,30000
24954,C,M,4,0,Formación Profesional,Profesional,1,2,10+ KM,Norte América,0,63,40000
24955,S,M,5,0,FP en curso,Obrero,1,3,10+ KM,Norte América,1,64,30000
24956,C,F,5,0,FP en curso,Obrero,1,4,10+ KM,Norte América,1,64,30000
24957,C,F,5,0,FP en curso,Obrero,1,4,10+ KM,Norte América,1,64,30000
24958,S,F,5,0,Formación Profesional,Profesional,0,3,2-5 KM,Norte América,1,63,40000
24959,S,F,5,0,Bachiller,Administrativo,1,3,10+ KM,Norte América,1,63,70000
24960,S,F,5,0,Bachiller,Administrativo,0,3,2-5 KM,Norte América,1,64,70000
24961,C,F,2,1,Formación Profesional,Profesional,1,1,2-5 KM,Norte América,0,62,40000
24962,C,M,2,1,Formación Profesional,Profesional,1,1,2-5 KM,Norte América,0,62,40000
24963,C,F,2,1,Formación Profesional,Profesional,1,2,10+ KM,Norte América,0,62,40000
24964,C,F,2,1,Formación Profesional,Profesional,0,2,2-5 KM,Norte América,0,62,40000
24965,C,M,2,1,Formación Profesional,Profesional,0,2,2-5 KM,Norte América,0,62,40000
24966,S,F,2,1,Bachiller,Administrativo,0,1,2-5 KM,Norte América,1,63,70000
24967,S,F,2,1,Formación Profesional,Profesional,1,2,10+ KM,Norte América,0,62,40000
24968,C,M,2,1,ESO,Profesional,1,1,10+ KM,Norte América,0,62,60000
24969,C,F,2,1,ESO,Profesional,1,1,10+ KM,Norte América,0,56,60000
24970,C,M,2,1,ESO,Profesional,1,1,10+ KM,Norte América,0,61,60000
24971,C,F,2,1,ESO,Profesional,1,2,10+ KM,Norte América,0,56,60000
24972,S,M,2,1,Bachiller,Administrativo,0,0,2-5 KM,Norte América,1,56,60000
24973,C,F,2,1,Bachiller,Administrativo,1,0,10+ KM,Norte América,0,62,60000
24974,C,M,2,1,Bachiller,Administrativo,1,0,10+ KM,Norte América,0,61,60000
24975,S,F,2,1,ESO,Profesional,1,2,10+ KM,Norte América,0,55,60000
24976,C,F,2,1,ESO,Profesional,1,2,2-5 KM,Norte América,1,60,60000
24977,C,F,2,1,ESO,Profesional,1,2,2-5 KM,Norte América,1,60,60000
24978,C,F,2,1,ESO,Profesional,1,2,10+ KM,Norte América,0,55,60000
24979,C,F,2,1,ESO,Profesional,1,2,2-5 KM,Norte América,1,60,60000
24980,C,F,2,1,ESO,Profesional,1,1,10+ KM,Norte América,0,60,60000
24981,C,M,2,1,ESO,Profesional,1,2,10+ KM,Norte América,0,59,60000
24982,C,M,2,1,ESO,Profesional,1,1,10+ KM,Norte América,0,53,60000
24983,S,F,4,2,ESO,Profesional,1,1,10+ KM,Norte América,0,59,70000
24984,C,M,4,2,ESO,Profesional,1,1,1-2 KM,Norte América,0,60,70000
24985,C,F,3,1,Bachiller,Administrativo,1,1,5-10 KM,Norte América,0,59,80000
24986,C,F,2,1,Formación Profesional,Profesional,1,2,10+ KM,Norte América,0,58,60000
24987,C,M,2,1,ESO,Profesional,1,2,2-5 KM,Norte América,1,58,60000
24988,C,F,4,2,ESO,Profesional,1,2,10+ KM,Norte América,1,58,70000
24989,C,F,2,1,Formación Profesional,Profesional,1,2,10+ KM,Norte América,0,57,70000
24990,C,M,2,1,Formación Profesional,Profesional,1,2,2-5 KM,Norte América,1,57,70000
24991,S,M,2,1,FP en curso,Obrero,1,2,10+ KM,Norte América,0,57,70000
24992,C,F,2,1,FP en curso,Obrero,1,2,10+ KM,Norte América,0,52,70000
24993,C,M,2,1,FP en curso,Obrero,1,2,10+ KM,Norte América,0,52,70000
24994,C,F,3,1,Formación Profesional,Profesional,1,2,10+ KM,Norte América,0,45,60000
24995,S,F,3,1,Formación Profesional,Profesional,1,2,10+ KM,Norte América,0,56,60000
24996,C,M,3,1,FP en curso,Obrero,1,3,10+ KM,Norte América,1,57,60000
24997,S,M,3,1,FP en curso,Obrero,1,3,10+ KM,Norte América,1,56,60000
24998,S,F,1,0,Grado Universitario,Administrativo,1,3,0-1 KM,Norte América,1,41,130000
24999,S,M,1,0,Grado Universitario,Administrativo,0,0,0-1 KM,Norte América,0,41,150000
25000,S,F,0,0,Formación Profesional,Obrero,0,2,1-2 KM,Norte América,1,30,40000
25001,C,M,4,0,Formación Profesional,Obrero,1,2,5-10 KM,Pacífico,0,60,20000
25002,C,M,0,0,Formación Profesional,Obrero,1,2,5-10 KM,Norte América,0,31,40000
25003,S,M,0,0,ESO,Obrero,0,1,1-2 KM,Norte América,0,31,30000
25004,S,M,0,0,ESO,Obrero,0,1,1-2 KM,Norte América,0,32,30000
25005,S,F,0,0,ESO,Obrero,0,1,1-2 KM,Norte América,0,31,30000
25006,S,F,0,0,ESO,Obrero,1,1,5-10 KM,Norte América,0,32,30000
25007,S,F,0,0,ESO,Obrero,0,1,1-2 KM,Norte América,0,31,30000
25008,S,F,0,0,ESO,Obrero,0,2,1-2 KM,Norte América,1,31,60000
25009,C,F,2,1,FP en curso,Religión,0,2,1-2 KM,Pacífico,0,65,10000
25010,S,F,2,0,ESO,Religión,0,2,1-2 KM,Pacífico,1,63,30000
25011,C,F,2,0,ESO,Religión,0,2,1-2 KM,Pacífico,1,62,30000
25012,C,M,2,1,FP en curso,Religión,1,2,5-10 KM,Pacífico,0,61,10000
25013,S,M,2,1,FP en curso,Religión,1,2,5-10 KM,Pacífico,0,61,10000
25014,S,M,0,0,ESO,Obrero,0,2,1-2 KM,Norte América,1,31,60000
25015,C,F,0,0,ESO,Obrero,0,2,0-1 KM,Norte América,1,31,70000
25016,S,M,0,0,Bachiller,Profesional,0,2,5-10 KM,Norte América,0,32,40000
25017,C,F,2,1,FP en curso,Religión,1,2,1-2 KM,Pacífico,0,61,10000
25018,S,M,0,0,ESO,Obrero,1,2,5-10 KM,Norte América,0,33,70000
25019,C,F,2,1,FP en curso,Religión,1,3,5-10 KM,Pacífico,0,59,10000
25020,S,M,2,1,FP en curso,Religión,1,2,5-10 KM,Pacífico,1,60,20000
25021,C,M,2,1,FP en curso,Religión,1,2,5-10 KM,Pacífico,1,60,20000
25022,C,F,2,1,FP en curso,Religión,1,2,1-2 KM,Pacífico,1,53,20000
25023,S,F,0,0,Bachiller,Profesional,1,2,5-10 KM,Norte América,0,30,40000
25024,S,M,0,0,Bachiller,Profesional,0,2,5-10 KM,Norte América,0,29,40000
25025,S,M,0,0,ESO,Obrero,0,2,0-1 KM,Norte América,1,30,70000
25026,C,M,2,1,FP en curso,Religión,1,3,5-10 KM,Pacífico,0,57,20000
25027,C,F,2,0,ESO,Obrero,0,2,1-2 KM,Pacífico,0,57,40000
25028,C,F,2,0,ESO,Obrero,1,2,5-10 KM,Pacífico,0,51,40000
25029,S,M,2,0,ESO,Obrero,1,2,5-10 KM,Pacífico,1,56,40000
25030,S,F,2,0,ESO,Obrero,1,2,5-10 KM,Pacífico,1,56,40000
25031,S,F,3,0,FP en curso,Religión,0,2,1-2 KM,Pacífico,0,55,40000
25032,S,F,3,0,FP en curso,Religión,0,2,5-10 KM,Pacífico,1,50,40000
25033,S,M,3,0,FP en curso,Religión,0,2,5-10 KM,Pacífico,1,55,40000
25034,S,F,2,0,ESO,Obrero,1,2,5-10 KM,Pacífico,1,48,80000
25035,S,F,2,0,ESO,Obrero,0,2,1-2 KM,Pacífico,1,54,80000
25036,S,F,2,0,ESO,Obrero,0,2,1-2 KM,Pacífico,1,54,80000
25037,C,M,2,0,ESO,Obrero,0,2,1-2 KM,Pacífico,1,54,80000
25038,S,F,0,0,ESO,Obrero,0,2,1-2 KM,Norte América,1,35,40000
25039,S,F,0,0,Formación Profesional,Obrero,1,2,5-10 KM,Norte América,0,35,40000
25040,S,M,0,0,Formación Profesional,Obrero,0,2,1-2 KM,Norte América,1,35,40000
25041,S,M,0,0,Formación Profesional,Obrero,1,2,5-10 KM,Norte América,0,34,40000
25042,S,F,0,0,Formación Profesional,Obrero,0,2,1-2 KM,Norte América,1,34,40000
25043,S,M,0,0,Formación Profesional,Obrero,1,2,5-10 KM,Norte América,0,35,40000
25044,S,F,0,0,ESO,Obrero,0,2,5-10 KM,Norte América,0,34,60000
25045,C,F,0,0,Formación Profesional,Obrero,1,2,5-10 KM,Norte América,0,36,50000
25046,C,M,0,0,ESO,Obrero,1,2,5-10 KM,Norte América,1,36,60000
25047,C,M,0,0,ESO,Profesional,1,2,5-10 KM,Norte América,1,36,60000
25048,S,F,0,0,ESO,Profesional,0,2,0-1 KM,Norte América,1,37,70000
25049,C,F,0,0,ESO,Profesional,1,2,5-10 KM,Norte América,1,36,70000
25050,S,M,0,0,ESO,Profesional,1,2,5-10 KM,Norte América,1,36,70000
25051,S,F,2,0,Formación Profesional,Obrero,1,2,5-10 KM,Pacífico,1,54,80000
25052,S,F,2,0,Formación Profesional,Obrero,0,2,1-2 KM,Pacífico,1,37,80000
25053,C,M,2,0,Formación Profesional,Obrero,1,2,5-10 KM,Pacífico,1,47,70000
25054,S,F,1,0,Bachiller,Administrativo,0,4,0-1 KM,Pacífico,0,52,100000
25055,C,M,1,1,Bachiller,Administrativo,0,1,10+ KM,Pacífico,0,52,100000
25056,C,M,1,1,Bachiller,Administrativo,1,1,10+ KM,Pacífico,0,52,100000
25057,S,M,1,1,Bachiller,Administrativo,0,3,0-1 KM,Pacífico,1,44,100000
25058,C,M,1,1,Bachiller,Administrativo,1,3,2-5 KM,Pacífico,0,51,100000
25059,S,M,0,0,ESO,Profesional,1,2,5-10 KM,Norte América,1,36,70000
25060,S,M,0,0,Bachiller,Administrativo,0,1,0-1 KM,Norte América,1,37,80000
25061,S,F,0,0,Formación Profesional,Profesional,0,2,1-2 KM,Norte América,1,35,50000
25062,S,F,0,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,35,50000
25063,C,M,0,0,FP en curso,Obrero,0,2,1-2 KM,Norte América,1,30,50000
25064,S,M,0,0,Bachiller,Administrativo,0,2,0-1 KM,Norte América,1,44,150000
25065,C,M,2,0,FP en curso,Obrero,1,2,5-10 KM,Norte América,0,52,70000
25066,S,M,2,0,FP en curso,Obrero,0,2,1-2 KM,Norte América,0,52,70000
25067,S,F,0,0,Bachiller,Profesional,0,1,2-5 KM,Norte América,0,45,40000
25068,S,M,4,4,Bachiller,Obrero,0,2,0-1 KM,Norte América,0,45,60000
25069,C,F,4,4,Bachiller,Obrero,1,3,10+ KM,Norte América,0,45,60000
25070,C,F,4,4,Bachiller,Obrero,1,3,10+ KM,Norte América,0,40,60000
25071,C,F,5,5,Bachiller,Obrero,1,3,2-5 KM,Norte América,0,46,60000
25072,S,F,4,2,Bachiller,Obrero,0,2,0-1 KM,Norte América,1,45,60000
25073,C,F,4,2,Bachiller,Obrero,1,2,2-5 KM,Norte América,1,46,60000
25074,C,F,4,2,Bachiller,Profesional,1,2,2-5 KM,Norte América,1,46,70000
25075,C,F,4,2,Bachiller,Profesional,1,2,2-5 KM,Norte América,1,46,70000
25076,C,F,3,2,Grado Universitario,Profesional,0,0,0-1 KM,Norte América,1,41,60000
25077,C,M,3,2,Grado Universitario,Profesional,0,0,0-1 KM,Norte América,1,35,60000
25078,C,M,3,2,Formación Profesional,Obrero,1,2,2-5 KM,Norte América,1,31,40000
25079,S,F,1,0,Bachiller,Profesional,1,1,2-5 KM,Norte América,1,47,70000
25080,S,F,1,0,Bachiller,Profesional,1,1,2-5 KM,Norte América,1,42,70000
25081,S,F,0,0,Bachiller,Profesional,0,2,0-1 KM,Norte América,1,48,30000
25082,C,M,4,3,Formación Profesional,Obrero,1,2,0-1 KM,Norte América,0,49,40000
25083,C,M,4,3,Formación Profesional,Obrero,1,3,10+ KM,Norte América,0,48,40000
25084,C,M,1,0,ESO,Obrero,0,1,0-1 KM,Norte América,1,48,60000
25085,C,M,1,0,ESO,Obrero,1,1,2-5 KM,Norte América,1,48,60000
25086,C,F,1,0,ESO,Obrero,1,1,2-5 KM,Norte América,1,48,60000
25087,C,M,1,0,ESO,Obrero,0,1,0-1 KM,Norte América,1,48,60000
25088,C,F,1,0,ESO,Obrero,1,1,2-5 KM,Norte América,1,43,60000
25089,S,F,0,0,Bachiller,Profesional,0,1,2-5 KM,Norte América,0,49,40000
25090,C,M,0,0,Bachiller,Profesional,0,1,0-1 KM,Norte América,0,49,40000
25091,S,M,0,0,Bachiller,Profesional,0,1,0-1 KM,Norte América,0,44,40000
25092,C,F,1,0,ESO,Obrero,1,1,2-5 KM,Norte América,1,43,60000
25093,S,F,0,0,ESO,Obrero,0,1,0-1 KM,Norte América,1,42,50000
25094,S,M,0,0,ESO,Obrero,0,1,0-1 KM,Norte América,1,43,50000
25095,S,M,0,0,ESO,Obrero,0,1,0-1 KM,Norte América,1,37,50000
25096,S,F,0,0,ESO,Obrero,0,1,2-5 KM,Norte América,1,37,50000
25097,C,M,1,0,ESO,Obrero,1,1,2-5 KM,Norte América,1,49,60000
25098,C,M,1,0,ESO,Obrero,0,1,0-1 KM,Norte América,1,49,60000
25099,C,F,1,0,ESO,Obrero,1,1,0-1 KM,Norte América,1,44,60000
25100,C,F,1,0,ESO,Obrero,1,1,2-5 KM,Norte América,1,50,60000
25101,C,M,5,4,Bachiller,Profesional,1,1,2-5 KM,Norte América,0,34,60000
25102,C,F,4,3,Bachiller,Profesional,1,0,2-5 KM,Norte América,0,50,60000
25103,C,F,4,3,Bachiller,Profesional,1,0,0-1 KM,Norte América,0,51,60000
25104,S,F,2,0,Grado Universitario,Profesional,0,1,0-1 KM,Norte América,1,50,70000
25105,S,M,4,0,Grado Universitario,Profesional,1,0,0-1 KM,Norte América,1,50,80000
25106,C,M,1,0,Grado Universitario,Administrativo,1,0,0-1 KM,Pacífico,1,29,90000
25107,S,M,2,0,Bachiller,Profesional,0,0,0-1 KM,Pacífico,1,35,90000
25108,C,M,2,2,Bachiller,Profesional,0,1,0-1 KM,Pacífico,1,41,60000
25109,C,M,4,4,Grado Universitario,Administrativo,0,1,0-1 KM,Pacífico,0,39,80000
25110,C,F,4,4,Grado Universitario,Administrativo,0,1,0-1 KM,Pacífico,0,40,80000
25111,C,M,2,0,Bachiller,Profesional,1,0,2-5 KM,Pacífico,1,39,90000
25112,C,F,2,2,Bachiller,Profesional,0,1,0-1 KM,Pacífico,1,41,60000
25113,C,M,2,2,Bachiller,Profesional,1,1,2-5 KM,Pacífico,1,41,60000
25114,S,M,2,2,Bachiller,Profesional,0,1,0-1 KM,Pacífico,1,41,60000
25115,C,M,5,5,Bachiller,Profesional,1,3,10+ KM,Pacífico,1,41,70000
25116,C,M,5,5,Bachiller,Profesional,1,3,10+ KM,Pacífico,0,36,70000
25117,C,F,5,5,Bachiller,Profesional,0,3,10+ KM,Pacífico,0,41,70000
25118,C,M,5,5,Bachiller,Profesional,1,3,10+ KM,Pacífico,0,42,70000
25119,C,F,1,0,Grado Universitario,Administrativo,1,1,1-2 KM,Pacífico,1,40,110000
25120,S,F,1,0,Grado Universitario,Administrativo,0,1,2-5 KM,Pacífico,1,34,110000
25121,C,M,1,0,Grado Universitario,Administrativo,1,1,2-5 KM,Pacífico,1,40,110000
25122,S,F,5,5,Grado Universitario,Administrativo,1,2,0-1 KM,Pacífico,0,37,80000
25123,C,F,5,5,Grado Universitario,Administrativo,1,3,0-1 KM,Pacífico,0,43,80000
25124,S,M,5,5,Grado Universitario,Administrativo,1,3,0-1 KM,Pacífico,0,36,80000
25125,C,M,5,5,Bachiller,Profesional,1,3,0-1 KM,Pacífico,0,43,80000
25126,C,M,0,0,Bachiller,Profesional,1,0,2-5 KM,Pacífico,1,37,90000
25127,S,F,2,0,Bachiller,Profesional,0,0,1-2 KM,Pacífico,1,43,90000
25128,C,M,3,3,Bachiller,Profesional,1,1,2-5 KM,Pacífico,0,44,60000
25129,S,M,3,3,Bachiller,Profesional,0,1,0-1 KM,Pacífico,0,38,60000
25130,C,M,5,5,Bachiller,Profesional,0,4,10+ KM,Pacífico,0,34,70000
25131,C,M,5,5,Bachiller,Profesional,1,4,10+ KM,Pacífico,0,44,70000
25132,C,F,5,5,Bachiller,Profesional,0,4,10+ KM,Pacífico,0,31,70000
25133,S,F,0,0,Bachiller,Profesional,1,1,5-10 KM,Pacífico,1,41,70000
25134,C,M,5,5,Bachiller,Profesional,1,4,1-2 KM,Pacífico,0,42,80000
25135,S,M,5,5,Bachiller,Profesional,1,4,1-2 KM,Pacífico,0,41,80000
25136,S,M,5,5,Bachiller,Profesional,1,4,1-2 KM,Pacífico,0,36,80000
25137,C,F,5,5,Bachiller,Profesional,1,4,0-1 KM,Pacífico,0,41,80000
25138,C,M,5,5,Bachiller,Profesional,1,4,1-2 KM,Pacífico,1,41,80000
25139,C,M,3,3,Bachiller,Profesional,0,2,0-1 KM,Pacífico,0,40,60000
25140,C,F,3,3,Bachiller,Profesional,1,2,5-10 KM,Pacífico,0,46,60000
25141,S,M,0,0,FP en curso,Manual,1,2,1-2 KM,Europa,0,36,20000
25142,S,F,0,0,ESO,Religión,1,1,2-5 KM,Europa,0,35,30000
25143,S,F,0,0,ESO,Religión,0,1,0-1 KM,Europa,0,35,30000
25144,S,M,0,0,ESO,Religión,1,1,2-5 KM,Europa,0,35,30000
25145,S,M,0,0,ESO,Religión,1,1,2-5 KM,Europa,0,35,30000
25146,C,M,3,1,FP en curso,Obrero,1,3,10+ KM,Norte América,1,57,60000
25147,C,F,2,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,53,60000
25148,C,M,2,0,Formación Profesional,Profesional,0,2,1-2 KM,Norte América,1,52,60000
25149,C,F,2,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,52,60000
25150,S,M,2,1,Bachiller,Administrativo,1,1,2-5 KM,Norte América,1,46,80000
25151,S,F,2,0,FP en curso,Obrero,0,2,1-2 KM,Norte América,0,53,80000
25152,S,F,2,0,Formación Profesional,Profesional,1,2,5-10 KM,Norte América,0,37,60000
25153,S,M,4,1,Bachiller,Administrativo,0,4,0-1 KM,Norte América,0,44,100000
25154,C,M,2,2,Bachiller,Administrativo,1,3,2-5 KM,Norte América,0,38,110000
25155,S,F,3,2,Bachiller,Administrativo,1,4,2-5 KM,Norte América,1,34,110000
25156,S,F,1,1,Grado Universitario,Administrativo,0,4,0-1 KM,Norte América,0,44,130000
25157,S,F,4,3,Bachiller,Administrativo,1,1,2-5 KM,Norte América,0,46,80000
25158,C,F,5,5,ESO,Profesional,1,3,0-1 KM,Norte América,0,46,90000
25159,S,F,5,2,ESO,Profesional,1,0,2-5 KM,Norte América,0,45,100000
25160,S,F,5,2,ESO,Profesional,1,1,2-5 KM,Norte América,0,34,100000
25161,C,F,3,2,Bachiller,Administrativo,1,3,0-1 KM,Norte América,1,40,130000
25162,S,M,1,1,Bachiller,Administrativo,0,3,0-1 KM,Norte América,1,39,160000
25163,C,F,3,2,ESO,Profesional,1,0,5-10 KM,Norte América,1,53,70000
25164,C,M,3,2,ESO,Profesional,0,1,0-1 KM,Norte América,0,53,70000
25165,C,F,4,3,ESO,Profesional,1,0,0-1 KM,Norte América,0,54,70000
25166,S,M,4,3,ESO,Profesional,1,0,5-10 KM,Norte América,0,53,70000
25167,C,M,3,0,ESO,Profesional,0,1,0-1 KM,Norte América,0,53,80000
25168,C,M,2,0,FP en curso,Obrero,1,2,5-10 KM,Norte América,0,54,80000
25169,S,M,1,2,Grado Universitario,Administrativo,0,3,0-1 KM,Norte América,1,75,130000
25170,C,M,0,0,ESO,Profesional,1,1,10+ KM,Norte América,0,41,90000
25171,C,M,0,0,ESO,Profesional,1,1,10+ KM,Norte América,0,41,90000
25172,C,M,3,2,Bachiller,Administrativo,1,4,0-1 KM,Norte América,0,46,130000
25173,C,F,5,4,ESO,Profesional,1,2,5-10 KM,Norte América,0,47,80000
